epoch;loss;mae;mse;val_loss;val_mae;val_mse
3;0.017043206840753555;0.08324030786752701;0.011052528396248817;0.010940791107714176;0.06022672727704048;0.006319660227745771
4;0.01638086512684822;0.0848926305770874;0.011533045209944248;0.010887574404478073;0.07041177153587341;0.007676698733121157
5;0.016745727509260178;0.08665607124567032;0.012118094600737095;0.006380951032042503;0.047449395060539246;0.00342986430041492
6;0.016521358862519264;0.08845697343349457;0.012627816759049892;0.009944388642907143;0.06351084262132645;0.006481433752924204
7;0.01650838367640972;0.0898888111114502;0.013019922189414501;0.009375556372106075;0.06869728863239288;0.006992470007389784
8;0.017227444797754288;0.09455342590808868;0.014421692118048668;0.016926798969507217;0.10400968790054321;0.014520622789859772
9;0.01784912310540676;0.09677843004465103;0.015180493704974651;0.006818064954131842;0.04720523953437805;0.003457950195297599
10;0.019043998792767525;0.10092322528362274;0.01638195477426052;0.03689999505877495;0.1588645726442337;0.03474607691168785
11;0.017114536836743355;0.09862673282623291;0.015658104792237282;0.012366977520287037;0.08225660771131516;0.011047185398638248
12;0.01682625338435173;0.09794331341981888;0.01544503215700388;0.008952997624874115;0.07081423699855804;0.007443827111274004
13;0.016960011795163155;0.0986441820859909;0.015628531575202942;0.016639070585370064;0.10284069180488586;0.015299433842301369
