epoch;loss;mean_squared_logarithmic_error;val_loss;val_mean_squared_logarithmic_error
0;0.03149180859327316;0.03148385509848595;0.024122372269630432;0.024114543572068214
1;0.018581589683890343;0.018573708832263947;0.01231641136109829;0.012308483943343163
2;0.008939358405768871;0.008931395597755909;0.004615124315023422;0.00460713030770421
3;0.0036803861148655415;0.003672367427498102;0.0015520768938586116;0.0015440081479027867
4;0.002091405214741826;0.0020833148155361414;0.0009759122040122747;0.0009678062633611262
5;0.0017990109045058489;0.0017908933805301785;0.0008466729195788503;0.0008385498076677322
6;0.0016916197491809726;0.001683479524217546;0.0007724413881078362;0.0007643073913641274
7;0.0016472525894641876;0.0016391132958233356;0.0007133845938369632;0.0007052419241517782
8;0.001585688441991806;0.0015775414649397135;0.0006643770029768348;0.0006562280468642712
9;0.0015212560538202524;0.001513105584308505;0.0006201751530170441;0.0006120191537775099
10;0.0014849884901195765;0.0014768276596441865;0.0005804683896712959;0.0005723061040043831
11;0.001423277659341693;0.001415115431882441;0.0005458991508930922;0.0005377288325689733
12;0.0014035800704732537;0.0013954053865745664;0.000513143721036613;0.0005049656028859317
13;0.0013669283362105489;0.0013587473658844829;0.0004842107300646603;0.00047602676204405725
14;0.0013371537206694484;0.0013289712369441986;0.00045496216625906527;0.0004467689141165465
15;0.0013116386253386736;0.001303442637436092;0.0004290578654035926;0.0004208572499919683
16;0.0012788757449015975;0.001270671491511166;0.00040501452167518437;0.00039680631016381085
17;0.0012440665159374475;0.001235850970260799;0.00038344087079167366;0.0003752254124265164
18;0.0012146368389949203;0.0012064182665199041;0.00036520996945910156;0.0003569876425899565
19;0.0011945737060159445;0.0011863430263474584;0.00034620959195308387;0.0003379786212462932
20;0.001176726771518588;0.0011685001663863659;0.0003295793430879712;0.0003213419404346496
21;0.001165676978416741;0.0011574296513572335;0.0003164141671732068;0.0003081693430431187
22;0.0011284671491011977;0.0011202243622392416;0.0003019961586687714;0.00029374571749940515
23;0.0011352620786055923;0.0011270001996308565;0.00029114936478435993;0.00028289048350416124
24;0.0011030817404389381;0.0010948192793875933;0.00028327814652584493;0.00027501260046847165
25;0.0010947614209726453;0.0010864951182156801;0.000272649951511994;0.00026437960332259536
26;0.0010776100680232048;0.0010693349177017808;0.00026495964266359806;0.0002566819894127548
27;0.0010617779335007071;0.0010534998727962375;0.0002587261260487139;0.0002504427102394402
28;0.0010586193529888988;0.0010503260418772697;0.00025506841484457254;0.00024678008048795164
29;0.001040047500282526;0.0010317519772797823;0.00024602049961686134;0.00023772564600221813
0;0.05377048999071121;0.053644727915525436;0.03993324190378189;0.03980742022395134
1;0.04874637350440025;0.04862047731876373;0.03927396610379219;0.039148055016994476
2;0.04709688946604729;0.04697109013795853;0.0392003133893013;0.039074476808309555
3;0.04630210995674133;0.04617626592516899;0.03944148123264313;0.03931577131152153
4;0.045776113867759705;0.045650333166122437;0.039337269961833954;0.0392114594578743
5;0.045395102351903915;0.04526933282613754;0.039737243205308914;0.03961127996444702
6;0.045083433389663696;0.04495754837989807;0.039482295513153076;0.03935640677809715
7;0.04475155845284462;0.044625937938690186;0.03952725604176521;0.039401475340127945
8;0.044481370598077774;0.044355567544698715;0.039530858397483826;0.03940514475107193
9;0.0442747138440609;0.04414890706539154;0.03967497870326042;0.03954917564988136
10;0.04402119666337967;0.043895404785871506;0.039582040160894394;0.03945627808570862
11;0.04382917284965515;0.04370349645614624;0.03982356935739517;0.03969782963395119
12;0.043602246791124344;0.04347652941942215;0.03969923034310341;0.0395735502243042
0;0.004772958345711231;0.004705486819148064;0.0014992416836321354;0.0014277646550908685
1;0.0008958484977483749;0.0008204605546779931;0.0007189307361841202;0.0006401605205610394
2;0.0006683325627818704;0.000587080605328083;0.00044190799235366285;0.00035862743970938027
3;0.0006019510910846293;0.0005170523072592914;0.00048715417506173253;0.000400847929995507
4;0.0005631354288198054;0.0004758552531711757;0.00027723595849238336;0.00018906140758190304
5;0.0005403822287917137;0.00045145247713662684;0.00030915485695004463;0.0002195360721088946
6;0.000522082147654146;0.000431869353633374;0.0004431070701684803;0.0003525102511048317
7;0.000510474550537765;0.00041940974188037217;0.000282719120150432;0.00019131260341964662
8;0.0004970256122760475;0.0004054379533044994;0.0002904461289290339;0.00019871343101840466
9;0.0004874099977314472;0.0003957121225539595;0.0003189043200109154;0.0002271677367389202
10;0.0004264203307684511;0.0003355620428919792;0.00026840579812414944;0.00017844539252109826
11;0.00041055551264435053;0.00032152855419553816;0.00028666944126598537;0.00019854125275742263
12;0.00040324596920982003;0.00031602842500433326;0.0002629522350616753;0.00017664847837295383
13;0.0003986679657828063;0.0003132366109639406;0.00027532762032933533;0.00019076607713941485
14;0.00039280636701732874;0.0003091015969403088;0.00026500559761188924;0.0001821630576159805
15;0.0003819138219114393;0.00029926319257356226;0.0002560687134973705;0.0001736156700644642
16;0.000378123892005533;0.00029586980235762894;0.00025107848341576755;0.00016902649076655507
17;0.0003772286872845143;0.000295374687993899;0.0002471080224495381;0.00016545203106943518
18;0.00037493539275601506;0.0002934745862148702;0.00025330897187814116;0.00017204390314873308
19;0.00037353296647779644;0.0002924608706962317;0.00024425890296697617;0.00016338170098606497
20;0.00037190047441981733;0.00029107407317496836;0.00024602952180430293;0.0001652528444537893
21;0.00037066437653265893;0.0002899396058637649;0.000252469937549904;0.00017179689893964678
22;0.0003719412488862872;0.0002913180214818567;0.0002472269407007843;0.00016665460134390742
23;0.0003705629787873477;0.0002900408871937543;0.0002506687305867672;0.0001701982255326584
24;0.0003706884745042771;0.00029026769334450364;0.00024369089805986732;0.000163319957209751
25;0.0003694651823025197;0.0002891422773245722;0.00024109971127472818;0.00016082827642094344
26;0.0003685613628476858;0.00028834378463216126;0.0002446741855237633;0.00016450553084723651
27;0.0003694537444971502;0.0002893345372285694;0.00024820456746965647;0.00016813604452181607
28;0.0003673634782899171;0.0002873440971598029;0.0002497919776942581;0.00016982322267722338
29;0.00036792323226109147;0.0002880041429307312;0.0002531723876018077;0.00017330411355942488
0;0.002390211448073387;0.002371847163885832;0.0003703083493746817;0.0003516904835123569
1;0.0009398680995218456;0.0009209414711222053;0.0002854653575923294;0.00026613581576384604
2;0.0007144577102735639;0.0006943476619198918;0.00020188531198073179;0.00018091137462761253
3;0.0005628965445794165;0.0005410147132351995;0.0002156498667318374;0.00019285365124233067
4;0.000497657572850585;0.0004739960131701082;0.0001565474085509777;0.00013203015259932727
5;0.00045952131040394306;0.00043418497079983354;0.0002060540282400325;0.00017991234199143946
6;0.0004330580122768879;0.0004061572253704071;0.00017215142725035548;0.00014450729941017926
7;0.0004177848750259727;0.0003894797700922936;0.0002635459532029927;0.00023460647207684815
8;0.0003699548833537847;0.0003410847275517881;0.0002849953598342836;0.00025619062944315374
9;0.0003606215468607843;0.00033187842927873135;0.0002481100964359939;0.0002194306580349803
10;0.00035478032077662647;0.00032616546377539635;0.0003094821295235306;0.0002809315046761185
11;0.0003528436354827136;0.0003243534010834992;0.00025360201834701;0.00022517034085467458
12;0.0003477847494650632;0.0003194150922354311;0.00023631734075024724;0.0002080079138977453
13;0.0003416993422433734;0.0003134067519567907;0.00025789756909944117;0.00022962159710004926
14;0.0003375130763743073;0.0003092554397881031;0.00028671848122030497;0.00025847816141322255
0;0.02113349549472332;0.021094119176268578;0.007515624165534973;0.0074762338772416115
1;0.014571152627468109;0.01453167200088501;0.004284084774553776;0.004244716372340918
2;0.010596023872494698;0.01055674534291029;0.0031050744000822306;0.003065729746595025
3;0.008253969252109528;0.008214633911848068;0.002409175503998995;0.0023698594886809587
4;0.006808796431869268;0.006769469473510981;0.001789635862223804;0.0017503374256193638
5;0.0056534637697041035;0.005614179652184248;0.0012053430546075106;0.0011660715099424124
6;0.004717174917459488;0.004677890799939632;0.000855284568388015;0.0008160315337590873
7;0.0038937004283070564;0.0038544642738997936;0.0006396741373464465;0.0006004404276609421
8;0.003318013623356819;0.003278804011642933;0.0004968118155375123;0.0004575982748065144
9;0.0028564368840306997;0.002817231696099043;0.00041268073255196214;0.000373485847376287
10;0.002554289298132062;0.002515105064958334;0.00036085641477257013;0.0003216790792066604
11;0.0022842574398964643;0.0022450904361903667;0.0003417258558329195;0.00030256391619332135
12;0.002088576089590788;0.002049427479505539;0.0003409582714084536;0.00030181376496329904
13;0.0018951708916574717;0.0018560419557616115;0.0003532700939103961;0.00031414255499839783
14;0.001692358055151999;0.0016532395966351032;0.0003622939111664891;0.0003231810114812106
15;0.001507577602751553;0.0014684749767184258;0.0003560917975846678;0.00031699458486400545
16;0.0013299811398610473;0.0012908896896988153;0.00039471316267736256;0.0003556323063094169
17;0.0011652845423668623;0.0011262111365795135;0.00037503967178054154;0.00033597659785300493
18;0.001055767061188817;0.0010167082073166966;0.0003577175666578114;0.0003186704416293651
19;0.0009652433800511062;0.0009262107778340578;0.000346099172020331;0.00030707140103913844
20;0.0008925265283323824;0.000853506731800735;0.00033111704397015274;0.00029210769571363926
21;0.0008226847858168185;0.0007836773293092847;0.00031433216645382345;0.00027534086257219315
22;0.0007721371948719025;0.000733150402083993;0.0003067968937102705;0.0002678234886843711
23;0.0007279249839484692;0.0006889618234708905;0.00030788674484938383;0.0002689315006136894
24;0.0006870992947369814;0.0006481558666564524;0.0002882840344682336;0.00024934852262958884
25;0.000652672431897372;0.0006137490272521973;0.0002860397507902235;0.0002471255720593035
26;0.0006183494697324932;0.0005794460303150117;0.00027444970328360796;0.00023555572261102498
27;0.0005928020691499114;0.0005539206904359162;0.0002747824473772198;0.00023590812634211034
28;0.0005669068777933717;0.0005280440091155469;0.00025900884065777063;0.00022015839931555092
29;0.0005456657963804901;0.0005068215541541576;0.0002685320214368403;0.0002297033934155479
0;0.0024413331411778927;0.002422986552119255;0.0003218763740733266;0.0003032847016584128
1;0.0009448877535760403;0.0009259387152269483;0.00024091090017464012;0.00022155475744511932
2;0.0007164600538089871;0.0006963634514249861;0.00016931994468905032;0.00014839401410426944
3;0.000567052629776299;0.0005452102632261813;0.0001468253758503124;0.00012406017049215734
4;0.000500022666528821;0.0004763616598211229;0.000294812343781814;0.00027027513715438545
5;0.00046387853217311203;0.00043848532368429005;0.0001866568927653134;0.00016044678341131657
6;0.00043881082092411816;0.00041184821748174727;0.0005185146583244205;0.0004908348200842738
7;0.0004215390654280782;0.0003932059044018388;0.0003708252916112542;0.0003418866836000234
8;0.00037260050885379314;0.0003437200211919844;0.00026051036547869444;0.0002316897443961352
9;0.0003629837301559746;0.0003342270792927593;0.00031196471536532044;0.00028326892061159015
10;0.00035849749110639095;0.0003298551600892097;0.00024723043316043913;0.0002186433266615495
11;0.0003549671673681587;0.0003264332190155983;0.00026435477775521576;0.00023587736359331757
12;0.0003504753112792969;0.00032204872695729136;0.0003106592921540141;0.00028227968141436577
13;0.00034160440554842353;0.0003132428100798279;0.00026747374795377254;0.00023913258337415755
