Epoch,Learning Rate,Training Loss,Validation Loss,Loss Difference
40,2.499999936844688e-05,0.0019494412699714303,0.00028362555895000696,0.0016658157110214233
41,2.499999936844688e-05,0.0019296187674626708,0.00033518573036417365,0.0015944330370984972
42,2.499999936844688e-05,0.0019127652049064636,0.0003705909475684166,0.001542174257338047
43,2.499999936844688e-05,0.0018970286473631859,0.0002945025626104325,0.0016025260847527534
44,2.499999936844688e-05,0.0018905592150986195,0.00025116908363997936,0.00163939013145864
45,1.249999968422344e-05,0.0018877263646572828,0.00025965541135519743,0.0016280709533020854
46,1.249999968422344e-05,0.0018602379132062197,0.00022937881294637918,0.0016308591002598405
47,1.249999968422344e-05,0.001838715630583465,0.0002745362580753863,0.0015641793725080788
48,1.249999968422344e-05,0.0018346402794122696,0.00020306705846451223,0.0016315732209477574
49,1.249999968422344e-05,0.0018436156678944826,0.00023242425231728703,0.0016111914155771956
50,6.24999984211172e-06,0.0018248817650601268,0.00022236986842472106,0.0016025118966354057
51,6.24999984211172e-06,0.0017995985690504313,0.0002167058555642143,0.001582892713486217
52,6.24999984211172e-06,0.0017998655093833804,0.00022200564853847027,0.0015778598608449101
53,6.24999984211172e-06,0.0017920753452926874,0.0002073535870295018,0.0015847217582631856
54,6.24999984211172e-06,0.0017994142835959792,0.00019159034127369523,0.001607823942322284
55,3.12499992105586e-06,0.0017926349537447095,0.00020437806961126626,0.0015882568841334432
56,3.12499992105586e-06,0.0017871714662760496,0.0001966985291801393,0.0015904729370959103
57,3.12499992105586e-06,0.0017750610131770372,0.00020076702639926225,0.001574293986777775
58,3.12499992105586e-06,0.0017791587160900235,0.00018710082804318517,0.0015920578880468383
59,3.12499992105586e-06,0.0017716531874611974,0.00018265936523675919,0.0015889938222244382
60,3.12499992105586e-06,0.0017751522827893496,0.00018785921565722674,0.0015872930671321228
61,3.12499992105586e-06,0.0017607099143788218,0.0001876606693258509,0.001573049245052971
62,3.12499992105586e-06,0.0017731046536937356,0.00019352842355147004,0.0015795762301422656
63,3.12499992105586e-06,0.001756251440383494,0.00019605991838034242,0.0015601915220031515
64,1.56249996052793e-06,0.0017736608861014247,0.00018574520072434098,0.0015879156853770837
65,1.56249996052793e-06,0.0017582990694791079,0.0001868312683654949,0.001571467801113613
66,1.56249996052793e-06,0.0017618202837184072,0.00018490661750547588,0.0015769136662129313
67,1.56249996052793e-06,0.0017717676237225533,0.00018318116781301796,0.0015885864559095353
