actual,predicted,residuals,abs_error,percentage_error
0.5749279,0.50493455,0.06999338,0.06999338,12.174288
0.42581797,0.37988985,0.04592812,0.04592812,10.785857
0.03741728,0.1069347,-0.06951742,0.06951742,185.78955
0.020688672,0.101290464,-0.0806018,0.0806018,389.5937
0.008901077,0.09770623,-0.088805154,0.088805154,997.6888
0.046770517,0.11053172,-0.063761204,0.063761204,136.32774
0.21084838,0.21082185,2.6524067e-05,2.6524067e-05,0.012579687
0.33084214,0.31318152,0.017660618,0.017660618,5.33808
0.013344233,0.099071026,-0.08572679,0.08572679,642.42523
0.10590167,0.14125305,-0.03535138,0.03535138,33.38132
0.36790442,0.34109008,0.026814342,0.026814342,7.2883987
0.3626866,0.33793938,0.024747223,0.024747223,6.823307
0.49941206,0.43861628,0.060795784,0.060795784,12.173471
0.26782107,0.25483206,0.012989014,0.012989014,4.849885
0.2103255,0.2105233,-0.00019781291,0.00019781291,0.09405085
0.05220847,0.112923354,-0.060714886,0.060714886,116.29316
0.19477245,0.20070772,-0.0059352666,0.0059352666,3.047282
0.21707176,0.21427573,0.002796024,0.002796024,1.2880644
0.37524623,0.34563237,0.029613853,0.029613853,7.8918457
0.40439138,0.36479494,0.03959644,0.03959644,9.791613
0.06668268,0.119514704,-0.052832022,0.052832022,79.22899
0.45416343,0.40085077,0.05331266,0.05331266,11.73865
0.12607256,0.15411057,-0.02803801,0.02803801,22.23958
0.36311635,0.33820915,0.024907202,0.024907202,6.859289
0.43746,0.38829756,0.049162447,0.049162447,11.238158
0.58333635,0.5128311,0.07050526,0.07050526,12.086554
0.16418195,0.18052077,-0.016338825,0.016338825,9.951656
0.14182778,0.16474225,-0.02291447,0.02291447,16.156544
0.5670084,0.4974617,0.06954667,0.06954667,12.265545
0.104248665,0.14022624,-0.03597758,0.03597758,34.511307
0.038974818,0.10745129,-0.06847647,0.06847647,175.69409
0.12233988,0.15171254,-0.029372655,0.029372655,24.009058
0.3549506,0.33326843,0.021682173,0.021682173,6.1085043
0.031556614,0.104874685,-0.07331807,0.07331807,232.33812
0.11138777,0.1446811,-0.03329333,0.03329333,29.889572
0.12328969,0.15231526,-0.02902557,0.02902557,23.542576
0.06791743,0.12011099,-0.05219356,0.05219356,76.84854
0.041844033,0.108643904,-0.06679987,0.06679987,159.64009
0.4408516,0.39079332,0.050058275,0.050058275,11.354904
0.37155598,0.34333676,0.028219223,0.028219223,7.5948772
0.09840365,0.13654631,-0.038142666,0.038142666,38.761433
0.23669349,0.22393687,0.012756616,0.012756616,5.3895082
0.5121201,0.450144,0.061976135,0.061976135,12.101874
0.0093896305,0.09787843,-0.088488795,0.088488795,942.40875
0.23825844,0.22465417,0.013604268,0.013604268,5.709879
0.5295686,0.4651007,0.06446791,0.06446791,12.173664
0.23334622,0.22238272,0.0109635,0.0109635,4.698383
0.5360355,0.47039196,0.06564352,0.06564352,12.246115
0.21335931,0.21222971,0.0011295974,0.0011295974,0.5294343
0.32277325,0.3066132,0.016160041,0.016160041,5.0066233
0.40076497,0.3623572,0.038407773,0.038407773,9.583615
0.4466438,0.39514086,0.051502943,0.051502943,11.531099
0.016787704,0.10009144,-0.083303735,0.083303735,496.2185
0.52907485,0.4647581,0.06431675,0.06431675,12.156456
0.0067684236,0.09703024,-0.09026182,0.09026182,1333.5703
0.57955945,0.50924075,0.0703187,0.0703187,12.13313
0.0935762,0.13372421,-0.040148012,0.040148012,42.904083
0.115528636,0.1473374,-0.03180877,0.03180877,27.533234
0.007782903,0.09736824,-0.089585334,0.089585334,1151.0515
0.21156347,0.21120691,0.00035655499,0.00035655499,0.16853333
0.247554,0.22847974,0.019074261,0.019074261,7.70509
0.083013095,0.12789816,-0.04488506,0.04488506,54.069855
