epoch,learning_rate,loss,mae,val_loss,val_mae
19,1.915149141495931e-06,0.0007297763368114829,5.663077172357589e-05,0.0007009727996774018,2.116892756021116e-05
20,1.914075483000488e-06,0.0006736170034855604,5.531133501790464e-05,0.0006469126674346626,4.3181265937164426e-05
21,1.912854486363358e-06,0.000621567596681416,5.5843021982582286e-05,0.0005968211917206645,2.2919721232028678e-05
22,1.9114770566375228e-06,0.000573346100281924,5.572873851633631e-05,0.0005504571599885821,2.5270952392020263e-05
23,1.9099338715022895e-06,0.0005287375533953309,5.495253572007641e-05,0.0005075354711152613,3.251888119848445e-05
24,1.908216063384316e-06,0.0004874557489529252,5.265687286737375e-05,0.00046786462189629674,2.3945756765897386e-05
25,1.9063144236497465e-06,0.0004493026644922793,5.185327972867526e-05,0.0004311904194764793,2.6790303309098817e-05
26,1.9042199710384011e-06,0.0004140526580158621,5.1395818445598707e-05,0.00039732700679451227,2.6948060622089542e-05
27,1.9019239516637754e-06,0.0003814931260421872,5.226146095083095e-05,0.0003660497604869306,2.047540147032123e-05
28,1.899417497952527e-06,0.0003514345735311508,5.1541512220865116e-05,0.0003371812344994396,4.7545796405756846e-05
29,1.8966920833918266e-06,0.0003236934426240623,5.217591024120338e-05,0.0003105401119682938,2.0686607967945747e-05
30,1.8937391814688453e-06,0.00029810090200044215,5.376373155741021e-05,0.0002859713858924806,2.3873013560660183e-05
31,1.8905504930444295e-06,0.00027449469780549407,5.4228461522143334e-05,0.00026330447872169316,3.04499153571669e-05
32,1.8871177189794253e-06,0.0002527240721974522,5.444860289571807e-05,0.0002424074336886406,1.8294615074410103e-05
33,1.8834327875083545e-06,0.00023265069467015564,5.463210618472658e-05,0.00022313503723125905,2.4961462258943357e-05
34,1.8794878542394144e-06,0.00021414369984995574,5.5552165576955304e-05,0.00020537219825200737,2.541192588978447e-05
35,1.8752753021544777e-06,0.0001970862940652296,5.508188405656256e-05,0.00018900474242400378,2.5512719730613753e-05
36,1.8707875142354169e-06,0.0001813584822230041,5.5530021199956536e-05,0.00017390988068655133,3.2363637728849426e-05
37,1.8660172145246179e-06,0.0001668634358793497,5.530335693038069e-05,0.0001599955721758306,1.7976222807192244e-05
38,1.8609572407513042e-06,0.00015350464673247188,5.6231940106954426e-05,0.00014717176964040846,2.5994444513344206e-05
39,1.8556008853920503e-06,0.00014119225670583546,5.569432323682122e-05,0.00013536094047594815,3.7722362321801484e-05
40,1.8499414409234305e-06,0.00012985100329387933,5.521481580217369e-05,0.00012447639892343432,2.9609116609208286e-05
41,1.8439726545693702e-06,0.00011939833348151296,5.4042237024987116e-05,0.00011444576375652105,1.3215284525358584e-05
42,1.8376883872406324e-06,0.00010976410703733563,5.422097456175834e-05,0.00010520155046833679,3.2897922210395336e-05
43,1.8310828409084934e-06,0.0001008884864859283,5.3849387768423185e-05,9.668392885942012e-05,3.54846051777713e-05
44,1.8241504449179047e-06,9.270913142245263e-05,5.394679101300426e-05,8.883076952770352e-05,1.7696247596177272e-05
45,1.8168860833611689e-06,8.516885282006115e-05,5.4810541769256815e-05,8.159482240444049e-05,2.8217211365699768e-05
46,1.8092848677042639e-06,7.821924373274669e-05,5.6083685194607824e-05,7.492973963962868e-05,1.8383521819487214e-05
47,1.801342250473681e-06,7.181977707659826e-05,5.396617416408844e-05,6.878427666379139e-05,3.765294241020456e-05
48,1.7930540252564242e-06,6.592128920601681e-05,5.389341458794661e-05,6.312617188086733e-05,1.7724967619869858e-05
49,1.784416440386849e-06,6.049089279258624e-05,5.673191117239185e-05,5.7918405218515545e-05,1.6511750800418667e-05
50,1.7754259715729859e-06,5.549227716983296e-05,5.6431621487718076e-05,5.312529538059607e-05,1.565108323120512e-05
51,1.7660794355833787e-06,5.0891507271444425e-05,5.626431084237993e-05,4.8712212446844205e-05,1.571686334500555e-05
52,1.7563743313075975e-06,4.6657834900543094e-05,5.6608667364344e-05,4.465173333301209e-05,1.4579839444195386e-05
53,1.7463082713220501e-06,4.2763476812979206e-05,5.664320269715972e-05,4.092006565770134e-05,1.3819327250530478e-05
54,1.7358793229504954e-06,3.918440415873192e-05,5.7258956076111645e-05,3.749095048988238e-05,1.5230426470225211e-05
55,1.7250861219508806e-06,3.589574043871835e-05,5.615170084638521e-05,3.433960591792129e-05,1.98002908291528e-05
56,1.7139276451416663e-06,3.287483923486434e-05,5.727142342948355e-05,3.14451681333594e-05,1.3730630598729476e-05
57,1.7024033240886638e-06,3.0101915399427526e-05,5.895743743167259e-05,2.8791015211027116e-05,3.822935468633659e-05
58,1.6905130451050354e-06,2.7556836357689463e-05,5.7647033827379346e-05,2.635257078509312e-05,1.8759006707114168e-05
59,1.6782570355644566e-06,2.522093927836977e-05,5.879329546587542e-05,2.4116914573824033e-05,1.395694289385574e-05
60,1.6656363186484668e-06,2.307956492586527e-05,5.6954024330480024e-05,2.2067561076255515e-05,1.0079498679260723e-05
61,1.6526520312254434e-06,2.1117073629284278e-05,5.7952969655161723e-05,2.0189441784168594e-05,1.4996490790508687e-05
62,1.6393059922847897e-06,1.9319040802656673e-05,5.714665530831553e-05,1.8469010683475062e-05,1.2352486010058783e-05
63,1.6256004755632603e-06,1.767226967785973e-05,5.7724402722669765e-05,1.6894162399694324e-05,1.969082404684741e-05
64,1.6115382095449604e-06,1.6164814951480366e-05,5.791859075543471e-05,1.5452502339030616e-05,9.124646567215677e-06
65,1.597122491148184e-06,1.4785059647692833e-05,5.7036897487705573e-05,1.4133487638900988e-05,8.095288649201393e-06
66,1.5823569583517383e-06,1.35231894091703e-05,5.708018215955235e-05,1.292702836508397e-05,1.4272317457653116e-05
67,1.5672459312554565e-06,1.2369137948553544e-05,5.778250488219783e-05,1.1824151442851871e-05,2.4897308321669698e-05
68,1.5517940710196854e-06,1.1313984941807576e-05,5.664624768542126e-05,1.0815481800818816e-05,1.7603859305381775e-05
69,1.5360067209257977e-06,1.034930392052047e-05,5.79529587412253e-05,9.893432434182614e-06,2.1942576495348476e-05
70,1.5198895653156796e-06,9.467477866564877e-06,5.698949462384917e-05,9.050959306478035e-06,1.553484435135033e-05
71,1.5034488569654059e-06,8.662064828968141e-06,5.780618448625319e-05,8.281658665509894e-06,1.3552198652178049e-05
72,1.486691303398402e-06,7.926244506961666e-06,5.731953206122853e-05,7.578294116683537e-06,1.298262577620335e-05
73,1.4696240668854443e-06,7.253995136125013e-06,5.791816147393547e-05,6.936449608474504e-06,7.140569778130157e-06
74,1.4522548781314981e-06,6.640369520027889e-06,5.669186793966219e-05,6.350234798446763e-06,1.9662560589495115e-05
75,1.4345919225888792e-06,6.079919785406673e-06,5.717682870454155e-05,5.815178610646399e-06,5.154151949682273e-06
76,1.4166438404572546e-06,5.568554570345441e-06,5.8568311942508444e-05,5.326483915268909e-06,6.560988367709797e-06
77,1.398419612996804e-06,5.1014922064496204e-06,5.84672816330567e-05,4.880550932284677e-06,9.051041161001194e-06
78,1.379928903588734e-06,4.67526388092665e-06,5.810725997434929e-05,4.473451099329395e-06,1.9738768969546072e-05
79,1.3611817166747642e-06,4.286219791538315e-06,5.8647041441872716e-05,4.102188540855423e-06,1.3207745723775588e-05
80,1.342188397757127e-06,3.931168976123445e-06,5.879153832211159e-05,3.762790811379091e-06,5.8141422414337285e-06
81,1.322959747085406e-06,3.606795644373051e-06,5.705892908736132e-05,3.453117642493453e-06,1.4256272152124438e-05
82,1.3035070196565357e-06,3.310884039819939e-06,5.8595280279405415e-05,3.17047647513391e-06,1.5466594049939886e-05
83,1.283841697841126e-06,3.0405644793063402e-06,5.732522186008282e-05,2.912378931796411e-06,1.647700264584273e-05
84,1.2639758324439754e-06,2.793860176097951e-06,5.8068824728252366e-05,2.6768279894895386e-06,8.638963663543109e-06
85,1.2439218153303955e-06,2.568579475337174e-06,5.771650103270076e-05,2.461492840666324e-06,8.953008546086494e-06
86,1.2236921520525357e-06,2.3628665530850412e-06,5.895956201129593e-05,2.2649794573226245e-06,1.1392627129680477e-05
87,1.2032998029098962e-06,2.1748892322648317e-06,5.7919729442801327e-05,2.0854643025813857e-06,7.122388069547014e-06
88,1.1827580692624906e-06,2.003283498197561e-06,5.838969809701666e-05,1.921515831782017e-06,8.917231753002852e-06
89,1.1620804798440076e-06,1.8464444337951136e-06,5.802885789307766e-05,1.7716239426590619e-06,9.64818991633365e-06
90,1.141280677074974e-06,1.7030612298185588e-06,5.78170656808652e-05,1.6346594975402695e-06,6.8702365751960315e-06
91,1.1203726444364293e-06,1.5720717101430637e-06,5.876976501895115e-05,1.5094318541741814e-06,1.4815315807936713e-05
92,1.0993705927830888e-06,1.4523016034218017e-06,5.8237172197550535e-05,1.394991727465822e-06,2.0890880477963947e-05
93,1.0782888466565055e-06,1.342840960205649e-06,6.036141712684184e-05,1.2902734169983887e-06,7.5462103268364444e-06
94,1.05714184428507e-06,1.2426191915437812e-06,5.899295865674503e-05,1.194476453747484e-06,8.408283974858932e-06
95,1.0359442512708483e-06,1.1508888064781786e-06,5.7234250562032685e-05,1.106776949200139e-06,9.030675755639095e-06
96,1.0147107332159067e-06,1.0669755283743143e-06,5.881209290237166e-05,1.0265467835779418e-06,1.3179884263081476e-05
97,9.93455955722311e-07,9.901651765176211e-07,5.8279783843318e-05,9.530780289424001e-07,3.330938852741383e-05
98,9.721949254526407e-07,9.196772907671402e-07,5.5966436775634065e-05,8.856713975546882e-07,1.6821384633658454e-05
99,9.509423080089618e-07,8.551837140657881e-07,5.659092130372301e-05,8.239317708103044e-07,1.1154384992551059e-05
